name,parent_name,common_point_x,common_point_y,common_point_z,common_point_parent_x,common_point_parent_y,common_point_parent_z,notes,tx,ty,tz,rotation,scale,reg_metric
LADAF-2021-64_heart_VOI-01_6.51um_bm18,LADAF-2021-64_heart_complete-organ_19.89um_bm18,2240.0,1770.0,1546.0,4040.0,5136.0,502.0,,4923.9038516173205,4831.407330536595,-4.172456950222678,-122.70003878011406,0.32730028105015657,-0.3704909374358851
LADAF-2021-64_heart_VOI-02_6.51um_bm18,LADAF-2021-64_heart_complete-organ_19.89um_bm18,2060.0,1202.0,2874.0,5634.0,5414.0,2830.0,"Bad registration, needs new common point",,,,,,
LADAF-2021-64_heart_VOI-04_6.51um_bm18,LADAF-2021-64_heart_complete-organ_19.89um_bm18,2198.0,1552.0,2556.0,3536.0,4256.0,3366.0,Could pick a better common point,,,,,,
LADAF-2021-64_heart_VOI-05_6.51um_bm18,LADAF-2021-64_heart_complete-organ_19.89um_bm18,2516.0,2240.0,2988.0,5334.0,4524.0,4136.0,,6403.582613582083,4249.6454095595545,3157.4512699875418,-123.89880640955602,0.3273005177083566,-0.2740448555691683
LADAF-2021-64_heart_VOI-06_6.51um_bm18,LADAF-2021-64_heart_complete-organ_19.89um_bm18,1302.0,864.0,5380.0,2240.0,3334.0,5560.0,,2712.702650945204,3135.2232777361432,3798.0434145918725,-123.59951596137047,0.32730027123400635,-0.22090396382830849
LADAF-2021-64_heart_VOI-07_6.51um_bm18,LADAF-2021-64_heart_complete-organ_19.89um_bm18,1938.0,1702.0,4608.0,3864.0,4236.0,4898.0,Bad common point,,,,,,
LADAF-2022-49_brain_VOI-01_4.14um_bm18,LADAF-2022-49_brain_complete-organ_16.42um_bm18,,,,,,,,,,,,,
LADAF-2022-49_brain_VOI-02_4.14um_bm18,LADAF-2022-49_brain_complete-organ_16.42um_bm18,,,,,,,,,,,,,
LADAF-2022-49_brain_VOI-03_4.14um_bm18,LADAF-2022-49_brain_complete-organ_16.42um_bm18,,,,,,,,,,,,,
LADAF-2022-49_brain_VOI-04_4.14um_bm18,LADAF-2022-49_brain_complete-organ_16.42um_bm18,,,,,,,,,,,,,
LADAF-2022-49_brain_VOI-05_4.14um_bm18,LADAF-2022-49_brain_complete-organ_16.42um_bm18,,,,,,,,,,,,,
LADAF-2022-49_brain_VOI-1b_5.0um_bm18,LADAF-2022-49_brain_complete-organ_16.42um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-4_0.357um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-5_0.357um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-6_0.357um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-7_0.357um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-01_1.44um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-02_1.44um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-03_1.44um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-04_1.44um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
LADAF-2023-91_oesophagus_trachea_VOI-05_1.44um_bm18,LADAF-2023-91_oesophagus_trachea_complete-organ_10.0um_bm18,,,,,,,,,,,,,
S-20-28_heart_VOI-01-tricuspid-valve_12.02um_bm05,S-20-28_heart_complete-organ_25.27um_bm05,,,,,,,,,,,,,
S-20-28_heart_VOI-01_6.51um_bm18,S-20-28_heart_complete-organ_41.84um_bm18,,,,,,,,,,,,,
S-20-28_heart_VOI-02_6.51um_bm18,S-20-28_heart_complete-organ_41.84um_bm18,,,,,,,,,,,,,
S-20-28_heart_VOI-03_6.51um_bm18,S-20-28_heart_complete-organ_41.84um_bm18,,,,,,,,,,,,,
S-20-28_heart_VOI-04_6.51um_bm18,S-20-28_heart_complete-organ_41.84um_bm18,,,,,,,,,,,,,
S-20-28_heart_VOI-05_6.51um_bm18,S-20-28_heart_complete-organ_41.84um_bm18,,,,,,,,,,,,,
S-20-28_heart_VOI-06_6.51um_bm18,S-20-28_heart_complete-organ_41.84um_bm18,,,,,,,,,,,,,
S-20-28_heart_VOI-07_6.51um_bm18,S-20-28_heart_complete-organ_41.84um_bm18,,,,,,,,,,,,,
S-20-28_heart_VOI-08_6.51um_bm18,S-20-28_heart_complete-organ_41.84um_bm18,,,,,,,,,,,,,
S-20-28_kidney_VOI-01_2.5um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,,,,,,,,,,,,,
S-20-28_kidney_VOI-02_2.5um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,,,,,,,,,,,,,
S-20-28_kidney_VOI-03_2.5um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,,,,,,,,,,,,,
S-20-28_kidney_VOI-04_2.5um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,,,,,,,,,,,,,
S-20-28_kidney_VOI-05_2.5um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,,,,,,,,,,,,,
S-20-28_kidney_VOI-06_2.5um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,,,,,,,,,,,,,
S-20-28_kidney_VOI-07_2.5um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,,,,,,,,,,,,,
S-20-28_kidney_VOI-01_6.51um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,3489.0,1737.0,5066.0,1011.0,1003.0,1929.0,,103.28143838997389,546.5774434350669,609.2340231605008,-0.2998737627615949,0.26039980960250636,-0.5650892163867401
S-20-28_kidney_VOI-02_6.51um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,1170.0,1912.0,1000.0,1387.0,727.0,3510.0,,1061.030910504265,244.20505088107024,3249.3980677436934,2.299885030999869,0.2603998237940825,-0.2665592900605264
S-20-28_kidney_VOI-03_6.51um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,2411.0,2456.0,7597.0,1220.0,1736.0,2236.0,,591.0339383387374,1097.3597312710576,257.71216048180673,0.09999479767316914,0.2604003892887504,-0.3039941137344038
S-20-28_kidney_VOI-04_6.51um_bm05,S-20-28_kidney_complete-organ_25.0um_bm05,956.0,467.0,1671.0,1055.0,677.0,3244.0,,805.1931054483497,561.2300952551872,2807.958942507436,1.3002576954133898,0.26040039897521405,-0.11080367921656349
S-20-29_brain_VOI-1.1_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-2.1_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-3.1_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-3.2_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-4.1_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-6.1_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-6.2_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-7.1_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-7.2_2.256um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-01_2.5um_bm05,S-20-29_brain_complete-organ_25.33um_bm05,3036.0,908.0,3990.0,2038.0,3364.0,2592.0,,1744.4034655400708,3272.277895330688,2200.180547565257,-0.6997428937485647,0.0986976043469072,-0.11166930613932331
S-20-29_brain_VOI-02_2.5um_bm05,S-20-29_brain_complete-organ_25.33um_bm05,2603.0,2147.0,4686.0,3571.0,3533.0,2006.0,,3308.462366746551,3330.9951012142237,1542.5158140031779,2.0002958959476986,0.09869755068405994,-0.2538092082122006
S-20-29_brain_VOI-03_2.5um_bm05,S-20-29_brain_complete-organ_25.33um_bm05,2064.0,580.0,6390.0,3774.0,4004.0,3648.0,"Good point, bad reg",,,,,,
S-20-29_brain_VOI-04_2.5um_bm05,S-20-29_brain_complete-organ_25.33um_bm05,2016.0,2736.0,2660.0,2715.0,1627.0,3992.0,,2511.8970248761457,1363.047009222663,3727.7148269218624,1.3003708172712432,0.09869736756679547,-0.23907839910270415
S-20-29_brain_VOI-05_2.5um_bm05,S-20-29_brain_complete-organ_25.33um_bm05,1122.0,2068.0,1764.0,2416.0,4517.0,4532.0,,2299.923381382527,4319.065590687604,4356.048334794111,2.200106098825127,0.09869742825015558,-0.11885807896096792
S-20-29_brain_VOI-01_6.54um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
S-20-29_brain_VOI-02_6.54um_bm18,S-20-29_brain_complete-organ_19.57um_bm18,,,,,,,,,,,,,
